gene,logp
TRINITY_DN103817_c0_g1,-0.594040175054522
TRINITY_DN103820_c0_g1,0
TRINITY_DN103837_c0_g2,0.21228052578609
TRINITY_DN103843_c0_g1,0
TRINITY_DN103849_c0_g1,0.00445676062990905
TRINITY_DN103849_c0_g2,0
TRINITY_DN103853_c0_g1,-0.169448039285298
TRINITY_DN103861_c0_g1,0
TRINITY_DN103871_c0_g1,-0.0882937203004453
TRINITY_DN103875_c0_g1,0.270376447067233
TRINITY_DN103885_c0_g1,0
TRINITY_DN103887_c0_g1,-0.163699734917836
TRINITY_DN103897_c0_g1,0.172809029619561
TRINITY_DN103898_c0_g2,-0.167340347448549
TRINITY_DN1039_c0_g1,0
TRINITY_DN10391_c0_g1,0
TRINITY_DN103912_c0_g1,0.0705856951299672
TRINITY_DN103919_c0_g1,-0.131580400785938
TRINITY_DN103930_c0_g1,-0.0376157388829348
TRINITY_DN103940_c0_g1,-0.246804463282622
TRINITY_DN103963_c0_g1,0.0398684300862113
TRINITY_DN103967_c1_g1,0
TRINITY_DN103973_c0_g1,-0.0180315166882985
TRINITY_DN103987_c0_g1,-0.140508307811572
TRINITY_DN103987_c0_g2,0.101875065301215
TRINITY_DN103992_c0_g1,0
TRINITY_DN104_c9_g1,0
TRINITY_DN1040_c0_g1,0
TRINITY_DN1040_c0_g2,0
TRINITY_DN10400_c0_g1,0
TRINITY_DN10405_c0_g1,0
TRINITY_DN104056_c0_g1,-0.0839619450297386
TRINITY_DN104074_c0_g1,0
TRINITY_DN10408_c0_g1,0
TRINITY_DN104085_c0_g1,0
TRINITY_DN104090_c0_g1,0.0267215412955958
TRINITY_DN104097_c1_g1,0
TRINITY_DN1041_c0_g1,-0.526266994019481
TRINITY_DN10410_c0_g2,0
TRINITY_DN104100_c0_g2,0
TRINITY_DN104109_c0_g1,0
TRINITY_DN104114_c0_g1,0
TRINITY_DN104121_c0_g1,0.250745839839988
TRINITY_DN10413_c0_g2,0.0348201039560982
TRINITY_DN104140_c0_g1,0.0845316069037792
TRINITY_DN104152_c0_g1,0
TRINITY_DN10416_c0_g1,-1.34512547202318
TRINITY_DN104199_c0_g1,-0.0109703845695405
TRINITY_DN104201_c0_g1,-0.0479813405632379
TRINITY_DN104208_c0_g1,-0.511282250880088
TRINITY_DN104208_c0_g2,-0.0696780050732979
TRINITY_DN104209_c0_g1,0
TRINITY_DN104210_c1_g2,0.213773246099311
TRINITY_DN104222_c0_g1,-0.00208839846167882
TRINITY_DN104272_c0_g1,0.334800116494204
TRINITY_DN104273_c0_g1,-0.124534381048777
TRINITY_DN104274_c0_g1,-0.0700212333163514
TRINITY_DN104278_c0_g1,-0.140915009754086
TRINITY_DN104286_c1_g2,0.260357305230867
TRINITY_DN104286_c1_g3,-0.129304540889121
TRINITY_DN104294_c0_g1,0.079446223242352
TRINITY_DN104308_c0_g1,0
TRINITY_DN104310_c0_g1,-0.276685746182476
TRINITY_DN104314_c0_g1,-0.00763192030054683
TRINITY_DN104324_c0_g2,-0.0281919456281939
TRINITY_DN104337_c0_g1,0.110370920097097
TRINITY_DN104338_c0_g2,0.282379990242558
