gene,logp
TRINITY_DN100749_c0_g1,-1.78966193664506
TRINITY_DN10076_c0_g1,-0.439745267191048
TRINITY_DN10078_c0_g1,0.0616484199904294
TRINITY_DN1008_c0_g1,0.185837585663829
TRINITY_DN10080_c1_g1,-0.364745863139025
TRINITY_DN100851_c0_g1,0
TRINITY_DN100869_c0_g1,0.205336209065913
TRINITY_DN100875_c1_g1,0.0819956966669516
TRINITY_DN1009_c0_g1,0.226990215688892
TRINITY_DN10091_c0_g1,-0.0296228142340392
TRINITY_DN10097_c0_g1,-0.724774341015646
TRINITY_DN10099_c0_g1,1.12083437382737
TRINITY_DN101038_c0_g1,-0.104114419418305
TRINITY_DN101068_c0_g1,-0.727051877726337
TRINITY_DN10109_c0_g1,0
TRINITY_DN101098_c0_g1,-0.532473473409802
TRINITY_DN10111_c0_g1,0
TRINITY_DN10113_c0_g1,-1.83122199120048
TRINITY_DN10117_c0_g1,-0.159935167518093
TRINITY_DN10118_c0_g1,0.687548644611078
TRINITY_DN10126_c0_g1,0.240310189291115
TRINITY_DN10127_c0_g1,-0.145991455573815
TRINITY_DN101283_c0_g1,0.147022288679161
TRINITY_DN10132_c0_g1,0.0497274660024452
TRINITY_DN10133_c0_g1,0.37492872928479
TRINITY_DN10133_c0_g2,-0.513410497008821
TRINITY_DN10135_c1_g1,-0.25537524379261
TRINITY_DN101358_c0_g1,0.355412334670388
TRINITY_DN101358_c0_g2,0.0361863501374867
TRINITY_DN101365_c0_g1,0
TRINITY_DN101424_c0_g1,0
TRINITY_DN101461_c0_g1,-0.648155549406144
TRINITY_DN101526_c0_g1,0.0568146200355246
TRINITY_DN101530_c0_g1,-0.589499084614635
TRINITY_DN101547_c0_g1,0.102304138907879
TRINITY_DN10157_c0_g1,0
TRINITY_DN101594_c2_g2,-0.91834370693365
TRINITY_DN101622_c0_g1,-0.325741162511611
TRINITY_DN101641_c0_g1,-0.43526560465045
TRINITY_DN10166_c0_g1,0
TRINITY_DN101672_c0_g2,0
TRINITY_DN10171_c0_g2,-0.190720484440404
TRINITY_DN101736_c0_g1,-0.702143049990022
TRINITY_DN101738_c0_g1,-0.0772274829263764
TRINITY_DN101770_c0_g1,-0.0378594253187689
TRINITY_DN101776_c0_g1,0.0252857408106718
TRINITY_DN101836_c0_g1,-0.612827882576868
TRINITY_DN10184_c0_g1,1.54907431650308
TRINITY_DN101848_c0_g1,0.00238918234526798
TRINITY_DN101852_c0_g1,-0.569392599051384
TRINITY_DN101863_c0_g1,0
TRINITY_DN10187_c0_g1,0
TRINITY_DN101891_c0_g1,0.242913248955348
TRINITY_DN101925_c0_g1,-0.177087142509417
TRINITY_DN10195_c0_g1,0
TRINITY_DN101955_c0_g1,-0.0855465521576795
TRINITY_DN1020_c7_g1,-0.560868620103462
TRINITY_DN10200_c0_g1,0
TRINITY_DN102016_c0_g1,0
TRINITY_DN10202_c0_g1,0
TRINITY_DN10202_c0_g2,-1.16443062519794
TRINITY_DN10203_c0_g1,0.0967565562842657
TRINITY_DN102038_c0_g1,-0.197048113071591
TRINITY_DN10204_c0_g1,0
TRINITY_DN102055_c0_g1,-0.506440303990766
TRINITY_DN10208_c0_g1,0
TRINITY_DN1021_c0_g1,0.201744252418276
TRINITY_DN1021_c20_g1,-0.90340870185133
TRINITY_DN1021_c3_g1,0.229735057321506
TRINITY_DN10211_c0_g1,1.1681467544516
TRINITY_DN10214_c0_g1,0.137326636124842
TRINITY_DN102153_c0_g1,-0.769856455472211
TRINITY_DN102182_c0_g1,-0.354776711431436
TRINITY_DN10222_c0_g1,0.15750068451655
TRINITY_DN10227_c0_g1,0.151988125858315
TRINITY_DN10228_c1_g1,-0.258166693415375
TRINITY_DN102285_c0_g2,0.0676420700730563
TRINITY_DN1023_c0_g1,0
TRINITY_DN10233_c0_g1,-0.00261166053643902
TRINITY_DN10235_c2_g2,-0.346869048161013
TRINITY_DN1024_c0_g1,-0.370171234225894
TRINITY_DN10241_c0_g1,-0.144823044836934
TRINITY_DN10242_c1_g1,0
TRINITY_DN102433_c0_g1,-0.34089185906239
TRINITY_DN10244_c0_g1,-0.848177410317934
TRINITY_DN102479_c0_g1,-0.0599903628461145
TRINITY_DN102481_c0_g1,-0.142862952183287
TRINITY_DN102485_c0_g1,0
TRINITY_DN10249_c0_g1,0
TRINITY_DN102499_c1_g1,0.0618459840967069
TRINITY_DN1025_c0_g1,0.417443348549461
TRINITY_DN102503_c0_g1,-1.24823290276121
TRINITY_DN102531_c0_g1,-0.407736204241705
TRINITY_DN102531_c0_g2,0
TRINITY_DN10254_c0_g2,0.318552556601261
TRINITY_DN102550_c0_g1,-0.0510323845934213
TRINITY_DN102553_c0_g1,0
TRINITY_DN102568_c0_g1,-0.234834154837807
TRINITY_DN102589_c0_g1,0
TRINITY_DN102597_c0_g1,-0.87869212682287
TRINITY_DN10261_c0_g1,0.358149950223643
TRINITY_DN10265_c0_g1,-0.450203108002288
TRINITY_DN102650_c0_g1,-0.317522837952559
TRINITY_DN102666_c0_g1,0.268680379957583
TRINITY_DN102693_c0_g1,0
TRINITY_DN102696_c0_g1,0.0671312485333869
TRINITY_DN102697_c0_g1,-0.255751311572425
TRINITY_DN102700_c0_g1,-0.0099467803214479
TRINITY_DN102702_c0_g1,0
TRINITY_DN102729_c0_g1,-0.0210984755793597
TRINITY_DN102730_c0_g2,-0.0680199702671596
TRINITY_DN102732_c0_g1,-1.06015769329417
TRINITY_DN102732_c0_g4,-0.0564640871326123
TRINITY_DN102735_c0_g1,0.0253435160671785
TRINITY_DN102741_c0_g1,-0.151696957793453
TRINITY_DN10276_c0_g1,0.352278775603995
TRINITY_DN102775_c0_g1,-0.45607868661293
TRINITY_DN102795_c0_g1,-0.0236097176485259
TRINITY_DN1028_c0_g1,0
TRINITY_DN10280_c0_g1,-0.35863889628758
TRINITY_DN102815_c0_g1,-0.0486266906955997
TRINITY_DN10282_c1_g1,-0.869114338948674
TRINITY_DN102842_c0_g1,1.92540767819115
TRINITY_DN102842_c0_g2,0
TRINITY_DN102860_c0_g2,0.0970743122059064
TRINITY_DN102877_c0_g1,0
TRINITY_DN102907_c0_g2,-0.258180562518983
TRINITY_DN102911_c0_g1,-0.246917915923437
TRINITY_DN102937_c0_g1,0.206608936663319
TRINITY_DN102937_c0_g2,0.37605880070541
TRINITY_DN102982_c0_g1,-0.331316982571774
TRINITY_DN103_c1_g1,-0.423681312137764
TRINITY_DN103_c6_g1,0
TRINITY_DN103026_c0_g1,-0.0255602019487434
TRINITY_DN103038_c0_g1,0
TRINITY_DN103083_c0_g1,-0.133580191418581
TRINITY_DN103096_c0_g1,-0.165685921576302
TRINITY_DN103107_c0_g1,-0.337926621434196
TRINITY_DN10315_c0_g1,-0.134576306155294
TRINITY_DN103191_c0_g1,0.0683345132369715
TRINITY_DN103203_c0_g1,0
TRINITY_DN103209_c0_g1,-0.298959280339271
TRINITY_DN10321_c1_g1,0
TRINITY_DN103248_c1_g1,0.0489684917575668
TRINITY_DN10325_c0_g1,0
TRINITY_DN103257_c0_g1,-0.347445714416783
TRINITY_DN103259_c0_g1,0.663473984660639
TRINITY_DN10327_c0_g1,0.0812446695298268
TRINITY_DN103276_c0_g1,0.412630925999443
TRINITY_DN103276_c0_g2,0.128157278431199
TRINITY_DN103282_c0_g1,-0.125312867094444
TRINITY_DN10330_c0_g1,0
TRINITY_DN103308_c0_g1,-0.0874233585701928
TRINITY_DN10331_c0_g2,-0.0455531911416334
TRINITY_DN10331_c0_g3,0
TRINITY_DN103333_c0_g1,-0.061720787008349
TRINITY_DN103335_c0_g1,0.1712232068845
TRINITY_DN10341_c0_g1,0.946547693919359
TRINITY_DN103436_c0_g1,0.599530426157514
TRINITY_DN1035_c1_g1,0.131320697541068
TRINITY_DN10350_c2_g1,0
TRINITY_DN103578_c0_g1,-0.0050430824736338
TRINITY_DN10360_c0_g1,0.189302443404717
TRINITY_DN10363_c0_g1,0.38660301320179
TRINITY_DN103674_c0_g1,-0.592478450913368
TRINITY_DN10369_c0_g1,-0.27463767967542
TRINITY_DN10373_c0_g1,0
TRINITY_DN10376_c0_g1,0.025457695191864
TRINITY_DN10383_c0_g1,0
TRINITY_DN103908_c0_g1,-0.203887320361078
TRINITY_DN103947_c0_g2,0
TRINITY_DN1040_c0_g1,0
TRINITY_DN10401_c1_g1,0.0706054117785705
TRINITY_DN1041_c0_g1,0
TRINITY_DN104105_c0_g3,0.463832403685961
TRINITY_DN104107_c0_g3,0.796836103821965
TRINITY_DN104127_c0_g2,0.372573931211757
TRINITY_DN104159_c0_g1,0.0790174261962255
TRINITY_DN104170_c0_g1,-0.344798871172142
TRINITY_DN104171_c0_g1,-0.0668658032129415
TRINITY_DN104172_c0_g1,-0.123850284361577
TRINITY_DN104187_c0_g1,0
TRINITY_DN10421_c0_g1,-0.0534703094315239
TRINITY_DN104214_c0_g1,0.113391457685377
TRINITY_DN10422_c0_g1,-0.977113430256795
TRINITY_DN104224_c0_g1,-0.00311506114816288
TRINITY_DN104254_c0_g1,-0.780051464829158
TRINITY_DN104259_c0_g1,0.128759787157293
TRINITY_DN104269_c0_g1,-0.711057233699675
TRINITY_DN10427_c0_g1,0
TRINITY_DN10434_c1_g1,-0.327081617878968
TRINITY_DN10435_c0_g4,0.0028812258309984
TRINITY_DN104369_c0_g1,-0.253982545806656
TRINITY_DN10438_c0_g1,-0.307197814217496
TRINITY_DN10438_c0_g2,-0.268008381785896
TRINITY_DN104390_c0_g1,-0.0559172796873475
TRINITY_DN1044_c0_g1,-0.0865218775086152
TRINITY_DN104408_c0_g1,-0.671431123426659
TRINITY_DN104439_c0_g1,-0.140068109936574
TRINITY_DN104446_c0_g1,0.467138944340034
TRINITY_DN104450_c0_g1,-0.589120836282295
TRINITY_DN104460_c0_g1,0
TRINITY_DN104483_c0_g1,0.854112109925288
TRINITY_DN104487_c0_g1,-0.296746219809426
TRINITY_DN104493_c0_g1,-0.086900045333599
TRINITY_DN104495_c0_g1,0.175347563087337
TRINITY_DN10450_c0_g3,0
TRINITY_DN104513_c0_g1,-0.122274202638231
TRINITY_DN104522_c0_g1,0.0410015142331053
TRINITY_DN10453_c0_g1,0.397049906181769
TRINITY_DN104534_c0_g1,0
TRINITY_DN104550_c0_g1,-0.19818275431222
TRINITY_DN104558_c0_g1,0.14005280197471
TRINITY_DN104561_c0_g1,0
TRINITY_DN104563_c0_g1,0.111446188188726
TRINITY_DN104567_c0_g1,0
TRINITY_DN10457_c0_g1,0.00496225217720944
TRINITY_DN104602_c0_g1,0.242964682953941
TRINITY_DN104606_c0_g1,-0.115178172295228
TRINITY_DN104606_c0_g2,-0.314629630120885
TRINITY_DN104607_c0_g1,0
TRINITY_DN104611_c0_g2,-0.564919211686992
TRINITY_DN104620_c0_g1,-0.226276333161993
TRINITY_DN10463_c0_g1,0.175448638209655
TRINITY_DN10465_c0_g1,0
TRINITY_DN104680_c0_g3,0
TRINITY_DN1047_c0_g1,0.706180237604721
TRINITY_DN10471_c0_g1,0
TRINITY_DN104714_c0_g1,0.0579309805062973
TRINITY_DN104732_c0_g1,0.134814831300122
TRINITY_DN104738_c0_g1,0
TRINITY_DN10474_c0_g1,0.437442624809686
TRINITY_DN10481_c0_g1,-0.185291434478998
TRINITY_DN104822_c0_g1,0.127026971710164
TRINITY_DN104831_c0_g1,-0.73633851228114
TRINITY_DN104862_c0_g3,0.0465618003650522
TRINITY_DN104891_c0_g1,0.0661765729592713
TRINITY_DN104897_c0_g1,0.596826205839707
TRINITY_DN1049_c0_g1,0.194633514920567
TRINITY_DN10490_c0_g1,-0.600803242072436
TRINITY_DN10490_c0_g2,0.940710721874172
TRINITY_DN10491_c0_g1,-0.248391232459744
TRINITY_DN10495_c0_g1,-2.84782932846647
TRINITY_DN104958_c0_g1,-0.0330543874739752
TRINITY_DN10499_c0_g1,-1.30211175074049
TRINITY_DN104990_c0_g2,0.518620534741442
TRINITY_DN105_c1_g1,0
TRINITY_DN1050_c0_g1,0
TRINITY_DN10505_c1_g1,0.205260425644285
TRINITY_DN10508_c0_g1,-0.619521088249197
TRINITY_DN1051_c0_g1,0.00910677342638661
TRINITY_DN10513_c0_g2,0.743041641894304
TRINITY_DN105161_c0_g1,0.234060477850491
TRINITY_DN10518_c0_g1,0.0946366591360148
TRINITY_DN10520_c0_g2,0.69848418937448
TRINITY_DN10523_c0_g1,0.476435742054796
TRINITY_DN1053_c0_g1,0.354569781570998
TRINITY_DN1053_c1_g1,0.0208949178758196
TRINITY_DN10535_c0_g2,1.44525083990556
TRINITY_DN10536_c0_g1,-0.228874959208513
TRINITY_DN1054_c2_g1,0.375751850909434
TRINITY_DN1054_c9_g1,-0.0955890347714899
TRINITY_DN105425_c0_g1,0.430098678756357
TRINITY_DN105428_c0_g1,-0.00289497286623253
TRINITY_DN10543_c0_g1,-0.140044812580791
TRINITY_DN105444_c0_g1,0
TRINITY_DN105444_c0_g2,0
TRINITY_DN105445_c0_g1,0.471775352429724
TRINITY_DN105458_c0_g1,0
TRINITY_DN10546_c0_g1,-0.00696645082302663
TRINITY_DN105490_c0_g1,-0.165264711736823
TRINITY_DN105498_c0_g1,-0.00466972886679351
TRINITY_DN105499_c0_g1,-0.831142172527045
TRINITY_DN1055_c0_g1,0
TRINITY_DN1055_c0_g2,-0.226461514204466
TRINITY_DN10550_c2_g1,0
TRINITY_DN105506_c0_g4,0
TRINITY_DN105513_c0_g1,-0.420953019557055
TRINITY_DN105515_c0_g1,0
TRINITY_DN10561_c0_g1,0.902673878449389
TRINITY_DN10566_c0_g1,0.4022301132771
TRINITY_DN1057_c0_g1,0.190071280222372
TRINITY_DN10570_c0_g1,0.312174180950472
TRINITY_DN10570_c1_g1,-0.116706926099905
TRINITY_DN105700_c0_g1,-0.197717042313156
TRINITY_DN10575_c0_g1,0
TRINITY_DN105766_c0_g1,-1.1398038889385
TRINITY_DN105789_c0_g1,-0.0299104589634194
TRINITY_DN10579_c1_g1,0.464237206104303
TRINITY_DN10579_c1_g2,0.906157736821923
TRINITY_DN105791_c0_g1,-0.695252822261609
TRINITY_DN105791_c0_g3,-0.0182712959094494
TRINITY_DN10581_c1_g2,-0.135140473963235
TRINITY_DN105811_c0_g1,0
TRINITY_DN105814_c0_g1,0
TRINITY_DN10582_c0_g1,-0.232395636490721
TRINITY_DN105862_c0_g2,0.0788972803041261
TRINITY_DN1059_c0_g1,0
TRINITY_DN1059_c0_g2,0
TRINITY_DN1059_c0_g3,0
TRINITY_DN105995_c0_g2,-0.0938678126744543
TRINITY_DN106_c0_g3,0
TRINITY_DN106013_c0_g1,0.0308106613222788
TRINITY_DN106024_c1_g1,0.0603437598854917
TRINITY_DN1061_c0_g1,0
TRINITY_DN10616_c0_g1,0
TRINITY_DN10618_c0_g1,0
TRINITY_DN106199_c0_g1,0.0301702682048857
TRINITY_DN106234_c0_g1,-0.92125766994085
TRINITY_DN106239_c0_g1,-0.264757887035038
TRINITY_DN106266_c0_g2,-0.351725062076187
TRINITY_DN106269_c0_g1,0.0111514059896117
TRINITY_DN106285_c0_g1,0
TRINITY_DN106332_c0_g1,0.0290706630880461
TRINITY_DN106345_c0_g2,0
TRINITY_DN10635_c0_g1,0.0399367793580171
TRINITY_DN106382_c0_g1,0.442949444659135
TRINITY_DN106387_c0_g1,-0.408439091058571
TRINITY_DN10640_c1_g3,0.501808601891224
TRINITY_DN106434_c0_g1,-0.194537554040149
TRINITY_DN106445_c0_g1,0.0331753428491469
TRINITY_DN106446_c0_g1,0.29749816954113
TRINITY_DN106447_c0_g1,0
TRINITY_DN106453_c0_g1,0
TRINITY_DN106473_c0_g2,0.620153430939283
TRINITY_DN106477_c0_g1,0
TRINITY_DN106482_c0_g1,-0.640244034254047
TRINITY_DN106486_c0_g1,0.0789959762381389
TRINITY_DN106499_c0_g1,-0.0504717636398736
TRINITY_DN106502_c0_g1,-0.169285336864132
TRINITY_DN106506_c0_g2,0
TRINITY_DN106515_c0_g1,0.741450432471009
TRINITY_DN106516_c0_g1,-1.33571630523278
TRINITY_DN106525_c0_g1,0.38466418192205
TRINITY_DN106541_c0_g1,0.139077824225006
TRINITY_DN106558_c0_g1,0.457165777566431
TRINITY_DN106558_c0_g2,0.400057356227755
TRINITY_DN106575_c0_g1,0.46932413485695
TRINITY_DN106594_c0_g1,0.165291567912316
TRINITY_DN106597_c0_g1,-0.191549156308291
TRINITY_DN10660_c0_g1,0
TRINITY_DN106608_c0_g1,-0.325782446406944
TRINITY_DN106615_c0_g1,0
TRINITY_DN10663_c0_g1,-0.150627815855224
TRINITY_DN106631_c0_g1,-0.329921626256413
TRINITY_DN106631_c0_g2,-0.299241170978244
TRINITY_DN106639_c0_g1,0.0855209518668188
TRINITY_DN10664_c1_g1,0.0942981341936178
TRINITY_DN106644_c0_g1,-0.167901748688149
TRINITY_DN106645_c0_g1,0
TRINITY_DN106651_c0_g1,0.34067588178844
TRINITY_DN106678_c0_g1,0
TRINITY_DN106693_c0_g1,-0.40425684317902
TRINITY_DN106705_c0_g1,0.066556463537743
TRINITY_DN106708_c0_g1,0.155219984382549
TRINITY_DN106717_c0_g3,-0.994207441631137
TRINITY_DN106719_c0_g1,0.354500930976427
TRINITY_DN106727_c0_g1,0
TRINITY_DN106730_c0_g1,-0.619688734233851
TRINITY_DN106737_c0_g1,-0.307078405094629
TRINITY_DN106768_c0_g1,-0.126588414467402
TRINITY_DN106770_c0_g2,-0.584006001901665
TRINITY_DN106788_c0_g1,0
TRINITY_DN106790_c0_g2,0.0060750621128299
TRINITY_DN10680_c0_g1,-0.120058722480051
TRINITY_DN106807_c0_g1,-0.198276175379015
TRINITY_DN106810_c0_g1,-0.0549047574522548
TRINITY_DN106843_c0_g1,-0.0953113148353924
TRINITY_DN10685_c1_g1,-0.564825275951649
TRINITY_DN106853_c0_g1,0
TRINITY_DN106858_c1_g1,0.512863819840081
TRINITY_DN106861_c0_g1,-0.584812081713153
TRINITY_DN106865_c0_g1,-0.112292349678441
TRINITY_DN106865_c0_g2,0
TRINITY_DN106884_c0_g1,-0.658564766215531
TRINITY_DN106892_c0_g1,0.0369133665616226
TRINITY_DN106892_c0_g2,-0.0572672527831334
TRINITY_DN106892_c0_g4,-0.17859723871272
TRINITY_DN1069_c0_g1,0.0158074386125939
TRINITY_DN106909_c0_g1,0.095433229675245
TRINITY_DN106952_c0_g1,-0.959767397181142
TRINITY_DN106958_c0_g2,0.27789139030834
TRINITY_DN10697_c0_g1,-0.00332335871393344
TRINITY_DN106984_c0_g1,-0.143404098026289
TRINITY_DN10699_c0_g1,0
TRINITY_DN106992_c0_g1,0.51206014189975
TRINITY_DN107_c0_g1,0.472070569324767
TRINITY_DN10700_c0_g2,0
TRINITY_DN107012_c0_g1,-0.7063390275782
TRINITY_DN107023_c0_g1,-0.141224406612939
TRINITY_DN107025_c0_g1,-0.894475403930182
TRINITY_DN107045_c0_g1,-0.551108020713616
TRINITY_DN107049_c0_g1,0
TRINITY_DN107059_c0_g1,-0.00428969959347229
TRINITY_DN107060_c0_g1,-0.638749137301339
TRINITY_DN107060_c0_g2,-0.419139449468786
TRINITY_DN107071_c0_g1,-0.0427497990301066
TRINITY_DN107074_c0_g1,-0.0256618146726106
TRINITY_DN107077_c0_g1,-0.0177367931611048
TRINITY_DN107086_c0_g1,0.124673084017906
TRINITY_DN107099_c0_g1,-0.11988829408088
TRINITY_DN10710_c0_g1,0
TRINITY_DN107100_c0_g1,-0.47410221671902
TRINITY_DN107130_c0_g1,-0.347520151545764
TRINITY_DN107141_c0_g1,0.0342509361016151
TRINITY_DN10716_c0_g1,0.513346020370184
TRINITY_DN107164_c0_g1,0.0201844476009057
TRINITY_DN107172_c0_g1,0.65914188261832
TRINITY_DN107177_c0_g1,-0.393489797945889
TRINITY_DN107187_c3_g1,0.018345576991296
TRINITY_DN107199_c0_g1,-0.273412896756403
TRINITY_DN1072_c0_g1,0.142117419132201
TRINITY_DN107217_c0_g1,-0.421146757419983
TRINITY_DN10724_c0_g1,0
TRINITY_DN10725_c2_g1,0.219293777973716
TRINITY_DN10726_c0_g1,0
TRINITY_DN10726_c0_g2,-0.258655437666637
TRINITY_DN107267_c0_g1,0.0102447042064887
TRINITY_DN107270_c0_g1,0.711012242118742
TRINITY_DN107273_c0_g1,-0.0212671016683806
TRINITY_DN107339_c0_g1,-0.238225769026398
TRINITY_DN10735_c0_g1,-0.469374373863256
TRINITY_DN107355_c0_g1,-0.325353845103507
TRINITY_DN107390_c0_g1,-0.645054704276106
TRINITY_DN1074_c0_g1,0.0644724179752632
TRINITY_DN107436_c0_g2,-0.122107696588364
TRINITY_DN107457_c0_g1,0.0173189793853265
TRINITY_DN107459_c0_g1,0.27717076014201
TRINITY_DN107461_c0_g1,0
TRINITY_DN107486_c0_g1,-0.0503598328548489
TRINITY_DN10750_c0_g1,-0.00365664015049694
TRINITY_DN107508_c0_g1,-0.118006889407608
TRINITY_DN10753_c0_g1,0
TRINITY_DN107531_c0_g2,0
TRINITY_DN107558_c0_g1,0
TRINITY_DN107573_c0_g1,-1.04572364712354
TRINITY_DN10758_c0_g1,0
TRINITY_DN1076_c0_g1,-0.597765904817836
TRINITY_DN1076_c2_g1,-0.886220039507868
TRINITY_DN10760_c0_g1,-2.73430981699771
TRINITY_DN107608_c0_g1,-0.373148776184875
TRINITY_DN107658_c0_g1,0
TRINITY_DN107688_c0_g1,0
TRINITY_DN10770_c0_g1,0.199274999787055
TRINITY_DN107712_c0_g1,0.214439342845552
TRINITY_DN10774_c0_g1,0.0670451735560674
TRINITY_DN107747_c0_g1,0.356397356466919
TRINITY_DN107759_c0_g1,-0.167339165042501
TRINITY_DN10776_c0_g1,0
TRINITY_DN107768_c0_g1,-0.433731653161881
TRINITY_DN107780_c0_g2,-0.376396125493631
TRINITY_DN107781_c0_g1,-0.308755273665755
TRINITY_DN107785_c0_g2,-0.358972414882271
TRINITY_DN107793_c0_g1,0.312861155895573
TRINITY_DN10781_c0_g1,0
TRINITY_DN10783_c0_g1,-1.1507424385046
TRINITY_DN107879_c0_g1,0
TRINITY_DN107886_c0_g1,-0.12214067453725
TRINITY_DN1079_c0_g1,-0.166670743377909
TRINITY_DN107929_c0_g1,-0.205061302969833
TRINITY_DN10796_c0_g1,-0.192034041539755
TRINITY_DN10796_c0_g2,-0.303748184246816
TRINITY_DN10798_c0_g1,0.00204375048387582
TRINITY_DN107992_c0_g1,0.311927135648456
TRINITY_DN108009_c0_g1,-0.170324578468857
TRINITY_DN108055_c0_g1,0.66916233687728
TRINITY_DN10813_c0_g1,0.904139376419202
TRINITY_DN108176_c0_g1,-0.169211337292604
TRINITY_DN10823_c0_g1,-0.083564344261469
TRINITY_DN108261_c0_g1,-0.451919226259934
TRINITY_DN108273_c0_g1,0.327095424545302
TRINITY_DN10828_c0_g1,-0.166318151090738
TRINITY_DN10832_c0_g1,-0.0559382015708241
TRINITY_DN10832_c0_g2,-0.0132681601445336
TRINITY_DN108329_c0_g1,0
TRINITY_DN10833_c0_g1,-0.072595509630086
TRINITY_DN108345_c0_g1,-0.321539918045265
TRINITY_DN10835_c0_g1,0.48016737319672
TRINITY_DN108369_c0_g1,0
TRINITY_DN108376_c0_g1,0.516059318529593
TRINITY_DN10839_c0_g1,0.265975651505842
TRINITY_DN108403_c0_g2,0
TRINITY_DN10841_c0_g2,-0.239664796702987
TRINITY_DN108414_c0_g1,-1.19796154326235
TRINITY_DN10842_c1_g1,0
TRINITY_DN108427_c0_g1,0
TRINITY_DN10843_c0_g1,0.102533034135976
TRINITY_DN10846_c0_g1,0
TRINITY_DN108464_c0_g1,0.208046775466792
TRINITY_DN108465_c0_g1,-0.83958780159471
TRINITY_DN10850_c0_g1,-0.8149797350977
TRINITY_DN108507_c0_g1,0.139194160784657
TRINITY_DN10853_c0_g1,0
TRINITY_DN10854_c0_g1,0
TRINITY_DN108551_c0_g2,-0.0186790964702591
TRINITY_DN108555_c0_g1,0.338847493271293
TRINITY_DN108569_c0_g1,-0.520811594138229
TRINITY_DN108595_c0_g1,-0.0484364608005869
TRINITY_DN108595_c0_g2,-0.290265517708249
TRINITY_DN108595_c0_g3,-0.174634412166276
TRINITY_DN108613_c0_g2,-0.00129950483079975
TRINITY_DN10862_c0_g1,0.0170676915314105
TRINITY_DN108622_c0_g1,-0.41153248100806
TRINITY_DN108673_c0_g1,0.493236679441303
TRINITY_DN108677_c0_g1,-0.548124339556535
TRINITY_DN10868_c0_g1,0.0998024951193893
TRINITY_DN108681_c0_g1,-0.48728780590096
TRINITY_DN108686_c0_g1,-0.247704597337169
TRINITY_DN10869_c1_g1,0
TRINITY_DN10869_c1_g2,-0.0574509267894677
TRINITY_DN10869_c2_g1,-0.0751132999786129
TRINITY_DN1087_c0_g1,-0.112780044136311
TRINITY_DN10870_c0_g1,-0.422150499804121
TRINITY_DN108724_c0_g1,0.100581730458949
TRINITY_DN108754_c0_g1,-0.106577557275722
TRINITY_DN10878_c0_g1,-0.181627666993059
TRINITY_DN10879_c5_g1,0.483305964177627
